g_rptr_sync[0],g_rptr_sync[1],g_rptr_sync[2],g_rptr_sync[3],w_en,g_wptr_next[0],g_wptr_next[1],g_wptr_next[2],g_wptr_next[3],wrst_n,wclk,b_wptr_next[0],b_wptr_next[1],b_wptr_next[2],b_wptr_next[3],wfull,b_wptr[0],b_wptr[1],b_wptr[2],b_wptr[3],g_wptr[0],g_wptr[1],g_wptr[2],g_wptr[3],full,[1]g_rptr_sync[0],[1]g_rptr_sync[1],[1]g_rptr_sync[2],[1]g_rptr_sync[3],[1]w_en,[1]g_wptr_next[0],[1]g_wptr_next[1],[1]g_wptr_next[2],[1]g_wptr_next[3],[1]wrst_n,[1]wclk,[1]b_wptr_next[0],[1]b_wptr_next[1],[1]b_wptr_next[2],[1]b_wptr_next[3],[1]wfull,[1]b_wptr[0],[1]b_wptr[1],[1]b_wptr[2],[1]b_wptr[3],[1]g_wptr[0],[1]g_wptr[1],[1]g_wptr[2],[1]g_wptr[3],[1]full,[2]g_rptr_sync[0],[2]g_rptr_sync[1],[2]g_rptr_sync[2],[2]g_rptr_sync[3],[2]w_en,[2]g_wptr_next[0],[2]g_wptr_next[1],[2]g_wptr_next[2],[2]g_wptr_next[3],[2]wrst_n,[2]wclk,[2]b_wptr_next[0],[2]b_wptr_next[1],[2]b_wptr_next[2],[2]b_wptr_next[3],[2]wfull,[2]b_wptr[0],[2]b_wptr[1],[2]b_wptr[2],[2]b_wptr[3],[2]g_wptr[0],[2]g_wptr[1],[2]g_wptr[2],[2]g_wptr[3],[2]full,[3]g_rptr_sync[0],[3]g_rptr_sync[1],[3]g_rptr_sync[2],[3]g_rptr_sync[3],[3]w_en,[3]g_wptr_next[0],[3]g_wptr_next[1],[3]g_wptr_next[2],[3]g_wptr_next[3],[3]wrst_n,[3]wclk,[3]b_wptr_next[0],[3]b_wptr_next[1],[3]b_wptr_next[2],[3]b_wptr_next[3],[3]wfull,[3]b_wptr[0],[3]b_wptr[1],[3]b_wptr[2],[3]b_wptr[3],[3]g_wptr[0],[3]g_wptr[1],[3]g_wptr[2],[3]g_wptr[3],[3]full
1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,1,1,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0
0,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,1,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
1,1,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,0,1,0,0,2,2,2,0,0,0,2,2,2,0,0,2,2,2,0,2,2,2,0,0,0,1,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0,1,0,0,1,1,1,2,2,2,0,0,1,2,2,2,0,0,2,2,2,0,2,2,2,0
