ack_i,clk_i,clk_en_i,rising_edge,pwm_signal_i,stb_o,rst_i,dat_o[0],dat_o[1],dat_o[2],dat_o[3],dat_o[4],dat_o[5],dat_o[6],dat_o[7],divide_done,ack_r,pwm_ff_2,pwm_ff_1,t_cnt[0],t_cnt[1],t_cnt[2],t_cnt[3],t_cnt[4],t_cnt[5],t_cnt[6],t_cnt[7],t_cnt[8],t_cnt[9],s_cnt[0],s_cnt[1],s_cnt[2],s_cnt[3],s_cnt[4],s_cnt[5],s_cnt[6],s_cnt[7],s_cnt[8],s_cnt[9],[1]ack_i,[1]clk_i,[1]clk_en_i,[1]rising_edge,[1]pwm_signal_i,[1]stb_o,[1]rst_i,[1]dat_o[0],[1]dat_o[1],[1]dat_o[2],[1]dat_o[3],[1]dat_o[4],[1]dat_o[5],[1]dat_o[6],[1]dat_o[7],[1]divide_done,[1]ack_r,[1]pwm_ff_2,[1]pwm_ff_1,[1]t_cnt[0],[1]t_cnt[1],[1]t_cnt[2],[1]t_cnt[3],[1]t_cnt[4],[1]t_cnt[5],[1]t_cnt[6],[1]t_cnt[7],[1]t_cnt[8],[1]t_cnt[9],[1]s_cnt[0],[1]s_cnt[1],[1]s_cnt[2],[1]s_cnt[3],[1]s_cnt[4],[1]s_cnt[5],[1]s_cnt[6],[1]s_cnt[7],[1]s_cnt[8],[1]s_cnt[9]
1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,1,1,0,0,0,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,0,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,0,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,1,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,1,1,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2
1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,1,0,0,0,1,0,0,1,1,1,1,1,1,1,1,0,0,0,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
1,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,0,1,0,0,0,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
0,0,1,0,1,0,0,1,1,1,1,1,1,1,1,0,0,1,0,1,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2,0,0,1,0,0,0,0,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,2,2,2,2,2,2,2,0,1,1,2,2,2,2,2,2,2
