M0,M2,M1,cclk_I,cfg_write_stb,cclk_T,cs_b,command_header_stb,done,din,init,init_O,init_I,master_clock,internal_reset,mode_master_parallel,mode_jtag,mode_slave_parallel,mode_master_serial,por,mode_slave_serial,rdwr_b,prog_b,tclk,sys_clk100,tms,tdi,trace2,trace1,write_COR,write_CMD,write_CTL,write_CRC,write_FDRI,write_FAR,write_LBC,write_FLR,write_RES_E,write_MASK,word_stb,write_STAT,init_T,header_type_command,header_type_large_block,header_op_read,header_op_write,cfg_state_RCRC,cfg_state_START,cclk_O,cclk_master,COR[0],COR[1],COR[2],COR[3],COR[4],COR[5],COR[6],COR[7],COR[8],COR[9],COR[10],COR[11],COR[12],COR[13],COR[14],COR[15],COR[16],COR[17],COR[18],COR[19],COR[20],COR[21],COR[22],COR[23],COR[24],COR[25],COR[26],COR[27],COR[28],COR[29],COR[30],COR[31],CMD[0],CMD[1],CMD[2],CMD[3],FAR[0],FAR[1],FAR[2],FAR[3],FAR[4],FAR[5],FAR[6],FAR[7],FAR[8],FAR[9],FAR[10],FAR[11],FAR[12],FAR[13],FAR[14],FAR[15],FAR[16],FAR[17],FAR[18],FAR[19],FAR[20],FAR[21],FAR[22],FAR[23],FAR[24],FAR[25],FAR[26],FAR[27],FAR[28],FAR[29],FAR[30],FAR[31],CRC_from_cfg[0],CRC_from_cfg[1],CRC_from_cfg[2],CRC_from_cfg[3],CRC_from_cfg[4],CRC_from_cfg[5],CRC_from_cfg[6],CRC_from_cfg[7],CRC_from_cfg[8],CRC_from_cfg[9],CRC_from_cfg[10],CRC_from_cfg[11],CRC_from_cfg[12],CRC_from_cfg[13],CRC_from_cfg[14],CRC_from_cfg[15],M_r[0],M_r[1],M_r[2],M_latched,config_memory_cleared,config_clear_cnt[0],config_clear_cnt[1],config_clear_cnt[2],config_clear_cnt[3],config_clear_cnt[4],config_clear_cnt[5],config_clear_cnt[6],config_clear_cnt[7],header[0],header[1],header[2],header[3],header[4],header[5],header[6],header[7],header[8],header[9],header[10],header[11],header[12],header[13],header[14],header[15],header[16],header[17],header[18],header[19],header[20],header[21],header[22],header[23],header[24],header[25],header[26],header[27],header[28],header[29],header[30],header[31],enable_internal_cclk,shift_cnt32[0],shift_cnt32[1],shift_cnt32[2],shift_cnt32[3],shift_cnt32[4],prescaler[0],prescaler[1],prescaler[2],prescaler[3],prescaler[4],prescaler[5],prescaler[6],prescaler[7],syn_det_ok,sr[0],sr[1],sr[2],sr[3],sr[4],sr[5],sr[6],sr[7],sr[8],sr[9],sr[10],sr[11],sr[12],sr[13],sr[14],sr[15],sr[16],sr[17],sr[18],sr[19],sr[20],sr[21],sr[22],sr[23],sr[24],sr[25],sr[26],sr[27],sr[28],sr[29],sr[30],sr[31],[1]M0,[1]M2,[1]M1,[1]cclk_I,[1]cfg_write_stb,[1]cclk_T,[1]cs_b,[1]command_header_stb,[1]done,[1]din,[1]init,[1]init_O,[1]init_I,[1]master_clock,[1]internal_reset,[1]mode_master_parallel,[1]mode_jtag,[1]mode_slave_parallel,[1]mode_master_serial,[1]por,[1]mode_slave_serial,[1]rdwr_b,[1]prog_b,[1]tclk,[1]sys_clk100,[1]tms,[1]tdi,[1]trace2,[1]trace1,[1]write_COR,[1]write_CMD,[1]write_CTL,[1]write_CRC,[1]write_FDRI,[1]write_FAR,[1]write_LBC,[1]write_FLR,[1]write_RES_E,[1]write_MASK,[1]word_stb,[1]write_STAT,[1]init_T,[1]header_type_command,[1]header_type_large_block,[1]header_op_read,[1]header_op_write,[1]cfg_state_RCRC,[1]cfg_state_START,[1]cclk_O,[1]cclk_master,[1]COR[0],[1]COR[1],[1]COR[2],[1]COR[3],[1]COR[4],[1]COR[5],[1]COR[6],[1]COR[7],[1]COR[8],[1]COR[9],[1]COR[10],[1]COR[11],[1]COR[12],[1]COR[13],[1]COR[14],[1]COR[15],[1]COR[16],[1]COR[17],[1]COR[18],[1]COR[19],[1]COR[20],[1]COR[21],[1]COR[22],[1]COR[23],[1]COR[24],[1]COR[25],[1]COR[26],[1]COR[27],[1]COR[28],[1]COR[29],[1]COR[30],[1]COR[31],[1]CMD[0],[1]CMD[1],[1]CMD[2],[1]CMD[3],[1]FAR[0],[1]FAR[1],[1]FAR[2],[1]FAR[3],[1]FAR[4],[1]FAR[5],[1]FAR[6],[1]FAR[7],[1]FAR[8],[1]FAR[9],[1]FAR[10],[1]FAR[11],[1]FAR[12],[1]FAR[13],[1]FAR[14],[1]FAR[15],[1]FAR[16],[1]FAR[17],[1]FAR[18],[1]FAR[19],[1]FAR[20],[1]FAR[21],[1]FAR[22],[1]FAR[23],[1]FAR[24],[1]FAR[25],[1]FAR[26],[1]FAR[27],[1]FAR[28],[1]FAR[29],[1]FAR[30],[1]FAR[31],[1]CRC_from_cfg[0],[1]CRC_from_cfg[1],[1]CRC_from_cfg[2],[1]CRC_from_cfg[3],[1]CRC_from_cfg[4],[1]CRC_from_cfg[5],[1]CRC_from_cfg[6],[1]CRC_from_cfg[7],[1]CRC_from_cfg[8],[1]CRC_from_cfg[9],[1]CRC_from_cfg[10],[1]CRC_from_cfg[11],[1]CRC_from_cfg[12],[1]CRC_from_cfg[13],[1]CRC_from_cfg[14],[1]CRC_from_cfg[15],[1]M_r[0],[1]M_r[1],[1]M_r[2],[1]M_latched,[1]config_memory_cleared,[1]config_clear_cnt[0],[1]config_clear_cnt[1],[1]config_clear_cnt[2],[1]config_clear_cnt[3],[1]config_clear_cnt[4],[1]config_clear_cnt[5],[1]config_clear_cnt[6],[1]config_clear_cnt[7],[1]header[0],[1]header[1],[1]header[2],[1]header[3],[1]header[4],[1]header[5],[1]header[6],[1]header[7],[1]header[8],[1]header[9],[1]header[10],[1]header[11],[1]header[12],[1]header[13],[1]header[14],[1]header[15],[1]header[16],[1]header[17],[1]header[18],[1]header[19],[1]header[20],[1]header[21],[1]header[22],[1]header[23],[1]header[24],[1]header[25],[1]header[26],[1]header[27],[1]header[28],[1]header[29],[1]header[30],[1]header[31],[1]enable_internal_cclk,[1]shift_cnt32[0],[1]shift_cnt32[1],[1]shift_cnt32[2],[1]shift_cnt32[3],[1]shift_cnt32[4],[1]prescaler[0],[1]prescaler[1],[1]prescaler[2],[1]prescaler[3],[1]prescaler[4],[1]prescaler[5],[1]prescaler[6],[1]prescaler[7],[1]syn_det_ok,[1]sr[0],[1]sr[1],[1]sr[2],[1]sr[3],[1]sr[4],[1]sr[5],[1]sr[6],[1]sr[7],[1]sr[8],[1]sr[9],[1]sr[10],[1]sr[11],[1]sr[12],[1]sr[13],[1]sr[14],[1]sr[15],[1]sr[16],[1]sr[17],[1]sr[18],[1]sr[19],[1]sr[20],[1]sr[21],[1]sr[22],[1]sr[23],[1]sr[24],[1]sr[25],[1]sr[26],[1]sr[27],[1]sr[28],[1]sr[29],[1]sr[30],[1]sr[31]
0,1,1,1,2,0,0,2,0,1,0,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,0,2,0,1,2,0,1,0,3,0,1,0,0,0,0,0,1,0,0,1,1,0,1,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,0,0,1,2,0,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,1,1,1,2,0,0,2,0,1,0,3,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,1,2,0,1,2,0,1,2,3,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,0,1,2,0,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,0,1,1,0,0,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,1,0,2,0,1,2,0,1,0,3,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,2,0,1,2,0,1,2,3,1,1,0,0,0,0,0,1,0,1,1,1,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,0,0,1,2,0,1,2,0,1,2,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,0,2,0,1,2,0,1,0,3,0,1,1,0,0,0,0,1,0,1,0,1,0,0,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,0,1,0,2,0,1,2,0,1,2,3,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,1,2,0,1,2,0,1,2,3,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,0,0,0,2,0,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,0,2,0,1,2,0,1,2,3,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,0,1,1,2,0,1,2,0,0,0,3,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,2,0,0,2,0,0,0,3,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,0,0,0,2,0,0,2,0,0,2,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,1,1,2,0,1,2,0,0,0,3,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1,1,0,0,2,0,1,2,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,0,0,0,2,0,0,2,0,0,2,3,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
0,1,1,1,2,0,0,2,0,1,0,3,0,1,1,0,0,0,0,0,0,1,1,1,0,1,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,0,0,2,0,1,2,0,1,0,3,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,0,0,0,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,0,0,0,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,2,2,2,2,0,0,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
